id;time_start;time_end;act;V01;V02;V03;V04;V05;V06;V07;V08;V09;V10;V11;objective
212;16/10/2005;23/06/2007;func_000;cat_2;cat_04;cat_267;cat_1;cat_01;cat_4;cat_2;0.44;1;0.75;0.3049882;0.666513062
212;24/12/2002;22/05/2003;func_121;cat_2;cat_04;cat_267;cat_1;cat_01;cat_4;cat_2;0.44;1;0.75;0.3049882;0.214370948
212;22/05/2003;4/12/2003;func_123;cat_2;cat_04;cat_267;cat_1;cat_01;cat_4;cat_2;0.52;1;0.75;0.3204778;0.251619119
212;24/06/2004;16/10/2005;func_123;cat_2;cat_04;cat_267;cat_1;cat_01;cat_4;cat_2;0.2;1;0.75;0.3667261;0.54063814
212;4/12/2003;24/06/2004;func_196;cat_7;cat_04;cat_267;cat_1;cat_01;cat_4;cat_2;0;1;0.75;0.3257124;0.257981628
127;29/08/2004;6/05/2006;func_000;cat_2;cat_04;cat_028;cat_2;cat_01;cat_4;cat_2;0.8;0.8;0.67;0.362015;0.666513062
127;24/12/2002;29/08/2004;func_209;cat_2;cat_04;cat_028;cat_2;cat_01;cat_4;cat_2;0.8;0.8;0.67;0.362015;0.665623088
1091;19/02/2005;27/10/2006;func_000;cat_2;cat_04;cat_267;cat_2;cat_01;cat_4;cat_2;0.48;0.8;0.67;0.2710549;0.666513062
1091;1/07/2003;19/02/2005;func_196;cat_7;cat_04;cat_267;cat_2;cat_01;cat_4;cat_2;0.2;0.8;0.67;0.3225876;0.653261359
1091;24/12/2002;1/07/2003;func_242;cat_2;cat_04;cat_267;cat_2;cat_01;cat_4;cat_2;0.48;0.8;0.67;0.2710549;0.245979259
751;25/10/2004;2/07/2006;func_000;cat_3;cat_02;cat_102;cat_1;cat_01;cat_4;cat_2;0.44;1;0.75;0.2851072;0.666513062
751;16/03/2003;19/07/2003;func_121;cat_3;cat_02;cat_102;cat_1;cat_01;cat_4;cat_2;0.48;1;0.75;0.2918072;0.196613432
751;29/05/2004;25/10/2004;func_130;cat_3;cat_02;cat_102;cat_1;cat_01;cat_4;cat_2;0.44;1;0.75;0.2851072;0.214370948
751;19/07/2003;29/05/2004;func_136;cat_3;cat_02;cat_102;cat_1;cat_01;cat_4;cat_2;0.56;1;0.75;0.3102928;0.365679463
283;13/12/2002;13/12/2002;func_000;cat_2;cat_10;cat_429;cat_2;cat_01;cat_3;cat_2;0.28;0.6;0.42;0.2722549;0.064053089
283;13/12/2002;6/02/2004;func_216;cat_2;cat_10;cat_429;cat_2;cat_01;cat_3;cat_2;0.28;0.6;0.42;0.2722549;0.478076084
1137;16/12/2002;22/08/2004;func_000;cat_7;cat_04;cat_364;cat_1;cat_01;cat_4;cat_2;0.36;1;0.83;0.4477124;0.666174857
513;1/02/2007;20/12/2007;func_000;cat_2;cat_04;cat_091;cat_2;cat_01;cat_4;cat_2;0.24;0.8;0.33;0.1808778;0.373278588
513;6/11/2004;1/02/2007;func_177;cat_2;cat_04;cat_091;cat_2;cat_01;cat_4;cat_2;0.24;0.8;0.33;0.1808778;0.785629052
513;31/05/2004;6/11/2004;func_216;cat_2;cat_04;cat_091;cat_2;cat_01;cat_4;cat_2;0.28;0.8;0.42;0.1992935;0.221951691
551;16/12/2002;29/02/2004;func_000;cat_2;cat_07;cat_426;cat_2;cat_01;cat_2;cat_2;0.76;1;0.42;0.2675163;0.499460229
167;24/12/2002;19/04/2003;func_052;cat_2;cat_04;cat_167;cat_2;cat_01;cat_4;cat_2;0.24;0.8;0.58;0.231434;0.190379603
167;15/09/2003;18/05/2005;func_196;cat_7;cat_04;cat_189;cat_2;cat_01;cat_4;cat_5;0.2;0.8;0.58;0.3009105;0.663338406
167;19/04/2003;15/09/2003;func_254;cat_2;cat_04;cat_167;cat_2;cat_01;cat_4;cat_2;0.24;0.8;0.58;0.239783;0.214489306
1016;16/12/2002;14/05/2003;func_000;cat_7;cat_04;cat_203;cat_1;cat_01;cat_4;cat_2;0;1;0.67;0.2928608;0.214370948
1016;14/05/2003;17/01/2005;func_055;cat_7;cat_04;cat_203;cat_1;cat_01;cat_4;cat_2;0;1;0.67;0.2928608;0.665536986
593;16/12/2002;10/07/2003;func_000;cat_4;cat_04;cat_434;cat_1;cat_01;cat_2;cat_2;0.48;0.8;0.75;0.4144203;0.260268193
593;10/07/2003;21/09/2004;func_143;cat_4;cat_04;cat_434;cat_1;cat_01;cat_2;cat_2;0.48;0.8;0.75;0.4144203;0.49911675
528;1/06/2003;5/02/2005;func_000;cat_2;cat_04;cat_215;cat_1;cat_01;cat_4;cat_2;0.44;1;0.67;0.2741752;0.666513062
528;24/12/2002;1/06/2003;func_193;cat_2;cat_04;cat_215;cat_1;cat_01;cat_4;cat_2;0.44;1;0.67;0.2741752;0.222086553
738;28/02/2004;13/05/2005;func_000;cat_3;cat_02;cat_138;cat_2;cat_01;cat_2;cat_2;0.48;0.5;0.42;0.221817;0.499846395
738;24/12/2002;28/02/2004;func_010;cat_3;cat_02;cat_138;cat_2;cat_01;cat_2;cat_2;0.76;0.6;0.42;0.2551458;0.489462383
738;24/12/2002;24/12/2002;func_090;cat_3;cat_02;cat_138;cat_2;cat_01;cat_2;cat_2;0.48;0.5;0.42;0.221817;0.068299146
1145;3/07/2004;5/12/2004;func_105;cat_4;cat_04;cat_166;cat_2;cat_01;cat_1;cat_2;0.12;0.8;0.42;0.2382817;0.218996046
647;20/06/2005;5/03/2006;func_056;cat_7;cat_04;cat_168;cat_1;cat_01;cat_4;cat_4;0.08;1;0.5;0.2608562;0.309089797
647;21/10/2004;20/06/2005;func_101;cat_7;cat_04;cat_168;cat_1;cat_01;cat_4;cat_4;0.2;1;0.58;0.2963105;0.2932124
647;15/05/2004;21/10/2004;func_247;cat_7;cat_04;cat_168;cat_1;cat_01;cat_4;cat_4;0.12;1;0.58;0.2743471;0.221951691
950;16/12/2002;23/04/2003;func_000;cat_7;cat_04;cat_041;cat_2;cat_01;cat_3;cat_2;0.08;1;0.5;0.2008536;0.198684667
950;23/04/2003;29/06/2004;func_183;cat_7;cat_04;cat_041;cat_2;cat_01;cat_3;cat_2;0.08;1;0.5;0.2008536;0.49302023
826;24/06/2003;6/09/2004;func_000;cat_1;cat_01;cat_004;cat_1;cat_01;cat_1;cat_1;0.64;1;0.75;0.2801379;0.499998155
826;24/12/2002;24/12/2002;func_055;cat_1;cat_01;cat_004;cat_1;cat_01;cat_1;cat_1;0.64;1;0.75;0.2801379;0.047704281
826;24/06/2003;24/06/2003;func_055;cat_1;cat_01;cat_004;cat_1;cat_01;cat_1;cat_1;0.8;1;0.75;0.3064667;0.037977134
826;24/12/2002;24/06/2003;func_136;cat_1;cat_01;cat_004;cat_1;cat_01;cat_1;cat_1;0.76;1;0.75;0.3051542;0.239731808
988;16/12/2002;29/02/2004;func_000;cat_2;cat_09;cat_238;cat_2;cat_01;cat_1;cat_3;0.8;1;0.58;0.3367863;0.499846395
2;16/12/2002;18/02/2004;func_000;cat_5;cat_02;cat_159;cat_2;cat_01;cat_1;cat_2;0.6;0.5;0.42;0.2546294;0.488016861
2;18/02/2004;2/05/2005;func_186;cat_5;cat_02;cat_159;cat_2;cat_01;cat_1;cat_2;0.6;0.5;0.42;0.2546294;0.498665379
982;19/04/2003;10/09/2003;func_222;cat_2;cat_04;cat_163;cat_2;cat_01;cat_4;cat_3;0.44;1;0.67;0.2508163;0.211050836
982;24/12/2002;19/04/2003;func_239;cat_2;cat_04;cat_163;cat_2;cat_01;cat_4;cat_3;0.44;1;0.58;0.2439569;0.190379603
982;10/09/2003;17/03/2004;func_243;cat_2;cat_04;cat_163;cat_2;cat_01;cat_4;cat_3;0.52;1;0.67;0.2689889;0.245979259
1032;16/12/2002;22/08/2004;func_000;cat_2;cat_04;cat_164;cat_2;cat_01;cat_4;cat_3;0.76;0.8;0.67;0.3724039;0.666249345
261;2/11/2003;15/02/2005;func_000;cat_2;cat_02;cat_126;cat_2;cat_01;cat_4;cat_5;0.12;1;0.33;0.2161275;0.532346129
261;24/12/2002;2/11/2003;func_177;cat_2;cat_02;cat_126;cat_2;cat_01;cat_4;cat_5;0.12;1;0.33;0.2161275;0.363280098
107;16/12/2002;14/05/2003;func_000;cat_7;cat_04;cat_127;cat_1;cat_01;cat_4;cat_3;0;1;0.75;0.3546843;0.214370948
107;14/05/2003;19/04/2004;func_031;cat_7;cat_04;cat_127;cat_1;cat_01;cat_4;cat_3;0;1;0.75;0.3546843;0.392934794
107;19/04/2004;26/05/2005;func_065;cat_7;cat_04;cat_127;cat_1;cat_01;cat_4;cat_3;0.12;1;0.83;0.4117647;0.458062804
107;26/05/2005;15/04/2006;func_076;cat_7;cat_04;cat_127;cat_1;cat_01;cat_4;cat_3;0.28;1;0.83;0.4588176;0.376270432
107;15/04/2006;5/12/2006;func_124;cat_7;cat_04;cat_127;cat_1;cat_01;cat_4;cat_3;0.04;1;0.83;0.3791503;0.285354345
1037;16/12/2002;27/04/2003;func_000;cat_6;cat_04;cat_256;cat_2;cat_01;cat_4;cat_2;0.08;0.8;0.58;0.2539641;0.20176861
1037;27/04/2003;26/10/2003;func_022;cat_6;cat_04;cat_256;cat_2;cat_01;cat_4;cat_2;0.08;0.8;0.58;0.2539641;0.240474551
1037;24/06/2004;6/01/2005;func_022;cat_6;cat_04;cat_256;cat_2;cat_01;cat_4;cat_2;0.2;1;0.58;0.2707431;0.252200298
1037;26/10/2003;24/06/2004;func_094;cat_6;cat_04;cat_256;cat_2;cat_01;cat_4;cat_2;0.16;1;0.58;0.265266;0.292953622
393;27/12/2002;11/03/2004;func_000;cat_4;cat_04;cat_168;cat_2;cat_01;cat_1;cat_2;0.44;0.8;0.67;0.3115477;0.499846395
393;24/12/2002;27/12/2002;func_030;cat_4;cat_04;cat_168;cat_2;cat_01;cat_1;cat_2;0.52;1;0.75;0.3410294;0.126286955
393;24/12/2002;24/12/2002;func_210;cat_4;cat_04;cat_168;cat_2;cat_01;cat_1;cat_2;0.44;0.8;0.67;0.3115477;0.055419887
859;22/05/2003;26/01/2005;func_000;cat_3;cat_09;cat_215;cat_2;cat_01;cat_4;cat_5;0.44;1;0.75;0.3447458;0.666513062
859;26/01/2005;15/01/2006;func_136;cat_3;cat_09;cat_215;cat_2;cat_01;cat_4;cat_5;0.56;0.9;0.75;0.3719719;0.406398474
859;24/12/2002;22/05/2003;func_199;cat_3;cat_09;cat_215;cat_2;cat_01;cat_4;cat_5;0.44;1;0.75;0.3447458;0.214370948
829;25/08/2005;18/12/2005;func_155;cat_3;cat_02;cat_081;cat_2;cat_01;cat_3;cat_5;0;1;0.33;0.2026144;0.190379603
176;16/12/2002;22/08/2004;func_000;cat_2;cat_02;cat_154;cat_2;cat_01;cat_4;cat_2;0.8;1;0.58;0.3540399;0.666513062
185;19/04/2003;29/08/2003;func_000;cat_3;cat_02;cat_154;cat_2;cat_01;cat_7;cat_3;0;1;0.33;0.1644412;0.201679297
185;24/12/2002;19/04/2003;func_158;cat_3;cat_02;cat_154;cat_2;cat_01;cat_7;cat_3;0;1;0.33;0.1644412;0.190379603
438;1/04/2003;14/06/2004;func_000;cat_3;cat_02;cat_134;cat_1;cat_01;cat_7;cat_1;0.52;1;0.58;0.2651863;0.499846395
438;24/12/2002;1/04/2003;func_084;cat_3;cat_02;cat_134;cat_1;cat_01;cat_7;cat_1;0.52;1;0.58;0.2651863;0.178741971
866;24/12/2002;9/12/2003;func_000;cat_7;cat_04;cat_164;cat_1;cat_01;cat_3;cat_1;0.16;1;0.67;0.3604294;0.402389728
866;24/12/2002;24/12/2002;func_244;cat_7;cat_04;cat_164;cat_1;cat_01;cat_3;cat_1;0.16;1;0.67;0.3604294;0.023712937
584;14/01/2004;29/03/2005;func_000;cat_2;cat_06;cat_121;cat_1;cat_01;cat_7;cat_2;0.64;1;0.5;0.2715065;0.499846395
584;24/12/2002;14/01/2004;func_168;cat_2;cat_06;cat_121;cat_1;cat_01;cat_7;cat_2;0.64;1;0.5;0.2715065;0.440685593
910;13/01/2006;21/08/2007;func_000;cat_7;cat_04;cat_258;cat_1;cat_01;cat_4;cat_2;0.2;1;0.5;0.3184745;0.641093116
910;17/02/2005;13/01/2006;func_056;cat_7;cat_04;cat_258;cat_1;cat_01;cat_4;cat_2;0.04;1;0.5;0.3445882;0.381155972
910;30/07/2008;6/09/2009;func_056;cat_7;cat_04;cat_258;cat_1;cat_01;cat_4;cat_2;0.2;1;0.5;0.3184745;0.459620288
910;21/08/2007;30/07/2008;func_196;cat_2;cat_04;cat_258;cat_1;cat_01;cat_4;cat_2;0.04;1;0.5;0.3349529;0.397233571
404;16/12/2002;30/05/2003;func_000;cat_1;cat_04;cat_166;cat_2;cat_01;cat_4;cat_2;0.28;0.8;0.67;0.3282523;0.226124451
404;30/05/2003;11/01/2005;func_209;cat_1;cat_04;cat_166;cat_2;cat_01;cat_4;cat_2;0.28;0.8;0.67;0.3282523;0.647990913
317;2/08/2003;3/01/2004;func_015;cat_3;cat_02;cat_127;cat_2;cat_01;cat_3;cat_3;0.04;1;0.25;0.1609235;0.218037628
317;3/01/2004;24/08/2005;func_039;cat_3;cat_02;cat_127;cat_2;cat_01;cat_3;cat_3;0.24;1;0.33;0.2112895;0.653261359
840;7/02/2004;14/03/2004;func_000;cat_5;cat_02;cat_152;cat_2;cat_01;cat_2;cat_2;0;0.8;0.5;0.2253124;0.14242313
840;24/12/2002;14/01/2003;func_011;cat_5;cat_02;cat_152;cat_2;cat_01;cat_2;cat_2;0;0.8;0.42;0.2271621;0.135010055
840;14/01/2003;7/02/2004;func_038;cat_3;cat_02;cat_152;cat_2;cat_01;cat_2;cat_2;0.08;0.8;0.42;0.2344026;0.44484955
840;24/12/2002;24/12/2002;func_161;cat_5;cat_02;cat_152;cat_2;cat_01;cat_2;cat_2;0;0.8;0.5;0.2253124;0.037977134
1153;24/12/2002;24/12/2002;func_117;cat_7;cat_10;cat_160;cat_1;cat_01;cat_1;cat_2;0;1;0.58;0.2230843;0.023712937
17;24/12/2002;8/03/2004;func_000;cat_3;cat_02;cat_152;cat_2;cat_01;cat_2;cat_2;0.48;0.64;0.42;0.2096085;0.499846395
17;24/12/2002;24/12/2002;func_008;cat_3;cat_02;cat_152;cat_2;cat_01;cat_2;cat_2;0.52;0.64;0.42;0.2179118;0.073980415
17;24/12/2002;24/12/2002;func_090;cat_3;cat_02;cat_152;cat_2;cat_01;cat_2;cat_2;0.48;0.64;0.42;0.2096085;0.063900238
371;15/08/2003;24/07/2004;func_000;cat_3;cat_07;cat_435;cat_2;cat_01;cat_4;cat_3;0.16;1;0.42;0.1974013;0.396164867
371;24/12/2002;15/08/2003;func_089;cat_3;cat_07;cat_435;cat_2;cat_01;cat_4;cat_3;0.16;1;0.42;0.1974013;0.285354345
905;13/07/2004;18/09/2005;func_000;cat_2;cat_09;cat_244;cat_2;cat_01;cat_5;cat_2;0.4;0.8;0.17;0.1634935;0.491316096
905;29/07/2003;13/07/2004;func_005;cat_2;cat_09;cat_244;cat_2;cat_01;cat_5;cat_2;0.56;0.8;0.25;0.1917516;0.402819446
905;24/12/2002;29/07/2003;func_150;cat_2;cat_09;cat_244;cat_2;cat_01;cat_5;cat_2;0.4;0.8;0.17;0.1634935;0.2705018
604;8/03/2004;22/05/2005;func_000;cat_3;cat_02;cat_160;cat_2;cat_01;cat_5;cat_5;0.8;0.8;0.5;0.3024412;0.499846395
604;24/12/2002;8/03/2004;func_083;cat_3;cat_02;cat_160;cat_2;cat_01;cat_5;cat_5;0.8;0.8;0.5;0.3024412;0.499418835
1121;16/12/2002;29/02/2004;func_000;cat_2;cat_10;cat_157;cat_2;cat_01;cat_7;cat_2;0.8;1;0.58;0.3316216;0.499846395
902;16/12/2002;18/08/2004;func_000;cat_5;cat_02;cat_152;cat_1;cat_01;cat_4;cat_2;0.68;1;0.58;0.2991608;0.663329336
994;16/12/2002;22/08/2004;func_000;cat_2;cat_02;cat_136;cat_2;cat_01;cat_4;cat_2;0.8;0.8;0.58;0.3502111;0.666513062
286;10/05/2004;15/01/2006;func_000;cat_3;cat_09;cat_230;cat_2;cat_01;cat_4;cat_2;0.44;1;0.67;0.2695026;0.666513062
286;22/05/2003;10/05/2004;func_136;cat_3;cat_09;cat_230;cat_2;cat_01;cat_4;cat_2;0.56;1;0.75;0.3000137;0.406398474
286;24/12/2002;22/05/2003;func_238;cat_3;cat_09;cat_230;cat_2;cat_01;cat_4;cat_2;0.44;1;0.67;0.2695026;0.214370948
895;16/12/2002;29/02/2004;func_000;cat_3;cat_02;cat_080;cat_2;cat_01;cat_2;cat_3;0.8;1;0.25;0.2025438;0.499846395
58;15/10/2003;13/06/2004;func_079;cat_7;cat_04;cat_168;cat_2;cat_01;cat_1;cat_2;0.04;1;0.83;0.422549;0.292953622
58;15/10/2003;15/10/2003;func_175;cat_7;cat_04;cat_168;cat_2;cat_01;cat_1;cat_2;0.08;1;0.83;0.4226758;0.027643166
242;31/10/2003;5/09/2004;func_000;cat_2;cat_04;cat_188;cat_2;cat_01;cat_1;cat_4;0.04;0.8;0.33;0.1670242;0.361119944
242;24/12/2002;31/10/2003;func_163;cat_2;cat_04;cat_188;cat_2;cat_01;cat_1;cat_4;0.04;0.8;0.33;0.1670242;0.361048134
1068;26/11/2003;8/02/2005;func_000;cat_2;cat_02;cat_151;cat_2;cat_01;cat_2;cat_2;0.6;0.8;0.42;0.2313039;0.499846395
1068;24/12/2002;26/11/2003;func_216;cat_2;cat_02;cat_151;cat_2;cat_01;cat_2;cat_2;0.6;0.8;0.42;0.2313039;0.388590637
361;16/12/2002;22/08/2004;func_000;cat_2;cat_04;cat_132;cat_2;cat_01;cat_4;cat_3;0.8;0.8;0.42;0.2898588;0.666513062
607;16/12/2002;22/08/2004;func_000;cat_4;cat_04;cat_185;cat_2;cat_01;cat_4;cat_2;0.8;1;0.67;0.3626889;0.666513062
1108;16/12/2002;29/02/2004;func_000;cat_2;cat_04;cat_181;cat_2;cat_01;cat_1;cat_5;0.8;1;0.67;0.4267183;0.499846395
432;17/06/2004;20/08/2005;func_000;cat_7;cat_04;cat_208;cat_2;cat_01;cat_2;cat_2;0.04;0.8;0.17;0.1839987;0.488549693
432;27/08/2003;27/08/2003;func_100;cat_7;cat_04;cat_208;cat_2;cat_01;cat_2;cat_6;0.32;0.8;0.17;0.2081804;0.041067027
432;27/08/2003;17/06/2004;func_164;cat_7;cat_04;cat_208;cat_2;cat_01;cat_2;cat_2;0.04;0.8;0.17;0.1839987;0.345408637
881;22/05/2003;25/01/2005;func_000;cat_7;cat_04;cat_071;cat_1;cat_01;cat_4;cat_2;0.36;1;0.5;0.305768;0.665530793
881;24/12/2002;22/05/2003;func_056;cat_7;cat_04;cat_071;cat_1;cat_01;cat_4;cat_2;0.36;1;0.5;0.305768;0.214489306
103;13/11/2003;20/07/2005;func_000;cat_2;cat_04;cat_207;cat_1;cat_01;cat_4;cat_2;0.52;1;0.67;0.3221216;0.666513062
103;20/07/2005;3/03/2007;func_123;cat_2;cat_04;cat_207;cat_1;cat_01;cat_4;cat_2;0.76;1;0.75;0.4220458;0.646561743
103;24/12/2002;13/11/2003;func_209;cat_2;cat_04;cat_207;cat_1;cat_01;cat_4;cat_2;0.52;1;0.67;0.3221216;0.37527053
421;19/08/2005;29/07/2006;func_000;cat_3;cat_05;cat_404;cat_1;cat_01;cat_7;cat_2;0.16;0.8;0.33;0.2000451;0.396164867
421;15/08/2003;24/07/2004;func_039;cat_3;cat_05;cat_404;cat_1;cat_01;cat_7;cat_2;0.28;0.8;0.33;0.2110686;0.396164867
421;24/07/2004;19/08/2005;func_155;cat_3;cat_13;cat_404;cat_1;cat_01;cat_7;cat_2;0.44;0.8;0.33;0.2298105;0.447670621
421;24/12/2002;15/08/2003;func_162;cat_3;cat_05;cat_404;cat_1;cat_01;cat_7;cat_2;0.16;0.8;0.33;0.2000451;0.285354345
938;15/04/2004;21/12/2005;func_000;cat_2;cat_09;cat_244;cat_2;cat_01;cat_4;cat_2;0.48;1;0.67;0.2710549;0.666513062
938;24/06/2003;15/04/2004;func_136;cat_2;cat_09;cat_244;cat_2;cat_01;cat_4;cat_2;0.56;1;0.67;0.273902;0.346038413
938;24/12/2002;24/06/2003;func_239;cat_2;cat_09;cat_244;cat_2;cat_01;cat_4;cat_2;0.48;1;0.67;0.2710549;0.240474551
211;24/12/2002;8/03/2004;func_000;cat_2;cat_15;cat_178;cat_1;cat_01;cat_2;cat_2;0.44;1;0.75;0.3298353;0.499846395
211;24/12/2002;24/12/2002;func_114;cat_2;cat_15;cat_178;cat_1;cat_01;cat_2;cat_2;0.44;1;0.75;0.3298353;0.047704281
211;24/12/2002;24/12/2002;func_126;cat_2;cat_04;cat_178;cat_1;cat_01;cat_2;cat_2;0.48;1;0.75;0.3528471;0.064206252
211;24/12/2002;24/12/2002;func_131;cat_2;cat_04;cat_178;cat_1;cat_01;cat_7;cat_2;0.6;1;0.75;0.3743039;0.037977134
211;24/12/2002;24/12/2002;func_136;cat_2;cat_04;cat_178;cat_1;cat_01;cat_7;cat_2;0.56;1;0.75;0.366832;0.111172324
668;16/12/2002;29/02/2004;func_000;cat_2;cat_08;cat_403;cat_2;cat_01;cat_2;cat_2;0.8;0.5;0.17;0.2081804;0.499846395
81;10/08/2004;16/03/2005;func_000;cat_7;cat_04;cat_234;cat_2;cat_01;cat_1;cat_3;0.04;1;0.67;0.3427758;0.270895566
81;14/06/2003;14/06/2003;func_209;cat_7;cat_04;cat_234;cat_2;cat_01;cat_1;cat_3;0.32;1;0.67;0.4180477;0.023712937
81;14/06/2003;10/08/2004;func_212;cat_7;cat_04;cat_234;cat_2;cat_01;cat_1;cat_3;0.04;1;0.67;0.3427758;0.481422508
724;16/12/2002;22/08/2004;func_000;cat_7;cat_04;cat_188;cat_1;cat_01;cat_4;cat_2;0.36;1;0.67;0.4006771;0.666174857
941;19/04/2003;6/09/2003;func_000;cat_7;cat_13;cat_398;cat_1;cat_01;cat_4;cat_2;0;1;0.58;0.2523078;0.207630541
941;24/12/2002;19/04/2003;func_002;cat_7;cat_13;cat_398;cat_1;cat_01;cat_4;cat_2;0;1;0.58;0.2523078;0.190379603
20;8/11/2003;9/03/2004;func_039;cat_3;cat_02;cat_161;cat_2;cat_01;cat_3;cat_2;0;1;0.33;0.137998;0.194453277
109;19/07/2004;19/07/2004;func_025;cat_2;cat_04;cat_164;cat_2;cat_01;cat_1;cat_2;0.2;1;0.67;0.3382451;0.035012631
109;9/03/2004;26/01/2005;func_094;cat_2;cat_04;cat_164;cat_2;cat_01;cat_1;cat_2;0.16;1;0.58;0.308885;0.373971473
186;23/05/2005;9/06/2006;func_000;cat_7;cat_04;cat_255;cat_2;cat_01;cat_4;cat_2;0.04;1;0.67;0.3523373;0.437562233
186;8/10/2003;23/05/2005;func_108;cat_7;cat_04;cat_255;cat_2;cat_01;cat_4;cat_2;0.04;1;0.67;0.3523373;0.648089174
186;14/06/2003;8/10/2003;func_209;cat_7;cat_04;cat_255;cat_2;cat_01;cat_4;cat_2;0.32;1;0.67;0.3833608;0.190379603
397;16/12/2002;22/08/2004;func_000;cat_7;cat_04;cat_165;cat_2;cat_01;cat_7;cat_3;0.2;1;0.33;0.2546961;0.666174857
1079;16/12/2002;16/12/2002;func_000;cat_6;cat_04;cat_224;cat_1;cat_01;cat_7;cat_3;0.08;1;0.58;0.2838725;0.047822639
1079;16/12/2002;19/12/2002;func_022;cat_6;cat_04;cat_224;cat_1;cat_01;cat_7;cat_3;0.08;1;0.58;0.2838725;0.126545734
1079;19/12/2002;5/08/2003;func_027;cat_2;cat_04;cat_224;cat_1;cat_01;cat_7;cat_3;0.12;1;0.58;0.318283;0.280666699
1079;5/08/2003;2/05/2004;func_196;cat_7;cat_04;cat_224;cat_1;cat_01;cat_7;cat_3;0;0.8;0.58;0.3408549;0.321572549
407;16/12/2002;22/08/2004;func_000;cat_7;cat_04;cat_190;cat_1;cat_01;cat_4;cat_5;0.36;1;0.83;0.469281;0.666174857
245;9/09/2003;15/01/2004;func_000;cat_1;cat_01;cat_298;cat_1;cat_01;cat_1;cat_2;0.04;1;0.67;0.2508163;0.199179001
245;22/04/2003;9/09/2003;func_120;cat_1;cat_01;cat_298;cat_1;cat_01;cat_1;cat_2;0.04;1;0.75;0.2851072;0.207733694
245;24/12/2002;22/04/2003;func_209;cat_1;cat_01;cat_298;cat_1;cat_01;cat_1;cat_2;0.04;1;0.67;0.2508163;0.192240218
113;19/01/2004;25/09/2005;func_000;cat_2;cat_03;cat_363;cat_1;cat_01;cat_4;cat_2;0.44;1;0.75;0.3447458;0.666513062
113;25/09/2005;9/04/2006;func_002;cat_7;cat_03;cat_363;cat_1;cat_01;cat_4;cat_2;0.08;1;0.58;0.3735712;0.251812496
113;24/12/2002;22/05/2003;func_114;cat_2;cat_03;cat_363;cat_1;cat_01;cat_4;cat_2;0.44;1;0.75;0.3447458;0.214370948
113;22/05/2003;19/01/2004;func_136;cat_2;cat_03;cat_363;cat_1;cat_01;cat_4;cat_2;0.52;1;0.75;0.3667222;0.2932124
448;19/10/2003;30/12/2004;func_000;cat_3;cat_05;cat_413;cat_2;cat_01;cat_2;cat_5;0.36;1;0.42;0.2137405;0.497402357
448;24/12/2002;19/10/2003;func_038;cat_3;cat_05;cat_413;cat_2;cat_01;cat_7;cat_5;0.52;1;0.42;0.2344026;0.348770593
448;24/12/2002;24/12/2002;func_089;cat_3;cat_05;cat_413;cat_2;cat_01;cat_2;cat_5;0.36;1;0.42;0.2137405;0.051370962
695;16/12/2002;23/08/2005;func_000;cat_2;cat_04;cat_200;cat_2;cat_01;cat_4;cat_2;0.8;1;0.33;0.2649889;0.833179728
330;13/11/2003;3/01/2005;func_000;cat_4;cat_15;cat_238;cat_2;cat_01;cat_4;cat_2;0.24;0.8;0.67;0.3462719;0.474504427
330;24/12/2002;13/11/2003;func_210;cat_4;cat_15;cat_238;cat_2;cat_01;cat_4;cat_2;0.24;0.8;0.67;0.3462719;0.37527053
1184;16/12/2002;23/08/2005;func_000;cat_2;cat_02;cat_151;cat_1;cat_01;cat_4;cat_3;0.72;0.8;0.33;0.2530556;0.833179728
1184;23/08/2005;4/04/2008;func_177;cat_2;cat_02;cat_151;cat_1;cat_01;cat_4;cat_3;0.72;0.8;0.33;0.2530556;0.8278473
126;27/04/2007;2/01/2010;func_000;cat_3;cat_02;cat_421;cat_2;cat_01;cat_4;cat_2;0.52;0.8;0.33;0.2261333;0.833179728
126;8/02/2004;3/06/2005;func_039;cat_3;cat_02;cat_421;cat_2;cat_01;cat_4;cat_2;0.6;0.5;0.33;0.2352261;0.542937099
126;3/06/2005;27/04/2007;func_155;cat_3;cat_02;cat_421;cat_2;cat_01;cat_4;cat_2;0.8;0.5;0.33;0.2584954;0.72192397
126;24/12/2002;8/02/2004;func_166;cat_3;cat_02;cat_421;cat_2;cat_01;cat_4;cat_2;0.52;0.8;0.33;0.2261333;0.468073546
836;16/12/2002;18/04/2003;func_000;cat_2;cat_10;cat_423;cat_1;cat_01;cat_1;cat_2;0.4;0.8;0.33;0.2546961;0.195701131
1128;22/05/2003;26/01/2005;func_000;cat_3;cat_13;cat_372;cat_1;cat_01;cat_4;cat_2;0.44;1;0.58;0.273181;0.666513062
1128;26/01/2005;5/05/2006;func_038;cat_3;cat_03;cat_372;cat_1;cat_01;cat_4;cat_2;0.6;1;0.42;0.2837523;0.524243537
1128;24/12/2002;22/05/2003;func_238;cat_3;cat_13;cat_372;cat_1;cat_01;cat_4;cat_2;0.44;1;0.58;0.273181;0.214370948
71;24/11/2004;1/08/2006;func_000;cat_2;cat_02;cat_099;cat_2;cat_01;cat_4;cat_2;0.44;1;0.75;0.3149268;0.666513062
